file,originality
suspicious-document05593.txt.preprocessed.png,no_plagiarism
suspicious-document05594.txt.preprocessed.png,no_plagiarism
suspicious-document05595.txt.preprocessed.png,plagiarism
suspicious-document05596.txt.preprocessed.png,no_plagiarism
suspicious-document05597.txt.preprocessed.png,no_plagiarism
suspicious-document05598.txt.preprocessed.png,no_plagiarism
suspicious-document05599.txt.preprocessed.png,plagiarism
suspicious-document05600.txt.preprocessed.png,no_plagiarism
suspicious-document05601.txt.preprocessed.png,no_plagiarism
suspicious-document05602.txt.preprocessed.png,no_plagiarism
suspicious-document05603.txt.preprocessed.png,no_plagiarism
suspicious-document05604.txt.preprocessed.png,plagiarism
suspicious-document05605.txt.preprocessed.png,no_plagiarism
suspicious-document05606.txt.preprocessed.png,no_plagiarism
suspicious-document05607.txt.preprocessed.png,no_plagiarism
suspicious-document05608.txt.preprocessed.png,plagiarism
suspicious-document05609.txt.preprocessed.png,plagiarism
suspicious-document05610.txt.preprocessed.png,no_plagiarism
suspicious-document05611.txt.preprocessed.png,no_plagiarism
suspicious-document05612.txt.preprocessed.png,plagiarism
suspicious-document05613.txt.preprocessed.png,plagiarism
suspicious-document05614.txt.preprocessed.png,plagiarism
suspicious-document05615.txt.preprocessed.png,no_plagiarism
suspicious-document05616.txt.preprocessed.png,no_plagiarism
suspicious-document05617.txt.preprocessed.png,plagiarism
suspicious-document05618.txt.preprocessed.png,no_plagiarism
suspicious-document05619.txt.preprocessed.png,plagiarism
suspicious-document05620.txt.preprocessed.png,plagiarism
suspicious-document05621.txt.preprocessed.png,plagiarism
suspicious-document05622.txt.preprocessed.png,plagiarism
suspicious-document05623.txt.preprocessed.png,no_plagiarism
suspicious-document05624.txt.preprocessed.png,no_plagiarism
suspicious-document05625.txt.preprocessed.png,no_plagiarism
suspicious-document05626.txt.preprocessed.png,no_plagiarism
suspicious-document05627.txt.preprocessed.png,no_plagiarism
suspicious-document05628.txt.preprocessed.png,plagiarism
suspicious-document05629.txt.preprocessed.png,plagiarism
suspicious-document05630.txt.preprocessed.png,no_plagiarism
suspicious-document05631.txt.preprocessed.png,plagiarism
suspicious-document05632.txt.preprocessed.png,no_plagiarism
suspicious-document05633.txt.preprocessed.png,no_plagiarism
suspicious-document05634.txt.preprocessed.png,no_plagiarism
suspicious-document05635.txt.preprocessed.png,no_plagiarism
suspicious-document05636.txt.preprocessed.png,plagiarism
suspicious-document05637.txt.preprocessed.png,no_plagiarism
suspicious-document05638.txt.preprocessed.png,plagiarism
suspicious-document05639.txt.preprocessed.png,no_plagiarism
suspicious-document05640.txt.preprocessed.png,no_plagiarism
suspicious-document05641.txt.preprocessed.png,plagiarism
suspicious-document05642.txt.preprocessed.png,plagiarism
suspicious-document05643.txt.preprocessed.png,plagiarism
suspicious-document05644.txt.preprocessed.png,no_plagiarism
suspicious-document05645.txt.preprocessed.png,no_plagiarism
suspicious-document05646.txt.preprocessed.png,no_plagiarism
suspicious-document05647.txt.preprocessed.png,plagiarism
suspicious-document05648.txt.preprocessed.png,no_plagiarism
suspicious-document05649.txt.preprocessed.png,plagiarism
suspicious-document05650.txt.preprocessed.png,no_plagiarism
suspicious-document05651.txt.preprocessed.png,no_plagiarism
suspicious-document05652.txt.preprocessed.png,no_plagiarism
suspicious-document05653.txt.preprocessed.png,no_plagiarism
suspicious-document05654.txt.preprocessed.png,plagiarism
suspicious-document05655.txt.preprocessed.png,no_plagiarism
suspicious-document05656.txt.preprocessed.png,no_plagiarism
suspicious-document05657.txt.preprocessed.png,plagiarism
suspicious-document05658.txt.preprocessed.png,no_plagiarism
suspicious-document05659.txt.preprocessed.png,no_plagiarism
suspicious-document05660.txt.preprocessed.png,plagiarism
suspicious-document05661.txt.preprocessed.png,no_plagiarism
suspicious-document05662.txt.preprocessed.png,no_plagiarism
suspicious-document05663.txt.preprocessed.png,plagiarism
suspicious-document05664.txt.preprocessed.png,plagiarism
suspicious-document05665.txt.preprocessed.png,plagiarism
suspicious-document05666.txt.preprocessed.png,no_plagiarism
suspicious-document05667.txt.preprocessed.png,no_plagiarism
suspicious-document05668.txt.preprocessed.png,plagiarism
suspicious-document05669.txt.preprocessed.png,no_plagiarism
suspicious-document05670.txt.preprocessed.png,no_plagiarism
suspicious-document05671.txt.preprocessed.png,plagiarism
suspicious-document05672.txt.preprocessed.png,no_plagiarism
suspicious-document05673.txt.preprocessed.png,no_plagiarism
suspicious-document05674.txt.preprocessed.png,no_plagiarism
suspicious-document05675.txt.preprocessed.png,no_plagiarism
suspicious-document05676.txt.preprocessed.png,plagiarism
suspicious-document05677.txt.preprocessed.png,plagiarism
suspicious-document05678.txt.preprocessed.png,no_plagiarism
suspicious-document05679.txt.preprocessed.png,no_plagiarism
suspicious-document05680.txt.preprocessed.png,plagiarism
suspicious-document05681.txt.preprocessed.png,plagiarism
suspicious-document05682.txt.preprocessed.png,no_plagiarism
suspicious-document05683.txt.preprocessed.png,no_plagiarism
suspicious-document05684.txt.preprocessed.png,no_plagiarism
suspicious-document05685.txt.preprocessed.png,no_plagiarism
suspicious-document05686.txt.preprocessed.png,no_plagiarism
suspicious-document05687.txt.preprocessed.png,no_plagiarism
suspicious-document05688.txt.preprocessed.png,no_plagiarism
suspicious-document05689.txt.preprocessed.png,plagiarism
suspicious-document05690.txt.preprocessed.png,no_plagiarism
suspicious-document05691.txt.preprocessed.png,plagiarism
suspicious-document05692.txt.preprocessed.png,no_plagiarism
suspicious-document05693.txt.preprocessed.png,plagiarism
suspicious-document05694.txt.preprocessed.png,no_plagiarism
suspicious-document05695.txt.preprocessed.png,no_plagiarism
suspicious-document05696.txt.preprocessed.png,plagiarism
suspicious-document05697.txt.preprocessed.png,plagiarism
suspicious-document05698.txt.preprocessed.png,plagiarism
suspicious-document05699.txt.preprocessed.png,no_plagiarism
suspicious-document05700.txt.preprocessed.png,plagiarism
suspicious-document05701.txt.preprocessed.png,no_plagiarism
suspicious-document05702.txt.preprocessed.png,plagiarism
suspicious-document05703.txt.preprocessed.png,no_plagiarism
suspicious-document05704.txt.preprocessed.png,no_plagiarism
suspicious-document05705.txt.preprocessed.png,no_plagiarism
suspicious-document05706.txt.preprocessed.png,plagiarism
suspicious-document05707.txt.preprocessed.png,no_plagiarism
suspicious-document05708.txt.preprocessed.png,plagiarism
suspicious-document05709.txt.preprocessed.png,plagiarism
suspicious-document05710.txt.preprocessed.png,plagiarism
suspicious-document05711.txt.preprocessed.png,no_plagiarism
suspicious-document05712.txt.preprocessed.png,plagiarism
suspicious-document05713.txt.preprocessed.png,plagiarism
suspicious-document05714.txt.preprocessed.png,no_plagiarism
suspicious-document05715.txt.preprocessed.png,plagiarism
suspicious-document05716.txt.preprocessed.png,plagiarism
suspicious-document05717.txt.preprocessed.png,plagiarism
suspicious-document05718.txt.preprocessed.png,no_plagiarism
suspicious-document05719.txt.preprocessed.png,plagiarism
suspicious-document05720.txt.preprocessed.png,plagiarism
suspicious-document05721.txt.preprocessed.png,plagiarism
suspicious-document05722.txt.preprocessed.png,no_plagiarism
suspicious-document05723.txt.preprocessed.png,no_plagiarism
suspicious-document05724.txt.preprocessed.png,no_plagiarism
suspicious-document05725.txt.preprocessed.png,no_plagiarism
suspicious-document05726.txt.preprocessed.png,no_plagiarism
suspicious-document05727.txt.preprocessed.png,plagiarism
suspicious-document05728.txt.preprocessed.png,no_plagiarism
suspicious-document05729.txt.preprocessed.png,no_plagiarism
suspicious-document05730.txt.preprocessed.png,plagiarism
suspicious-document05731.txt.preprocessed.png,no_plagiarism
suspicious-document05732.txt.preprocessed.png,plagiarism
suspicious-document05733.txt.preprocessed.png,no_plagiarism
suspicious-document05734.txt.preprocessed.png,no_plagiarism
suspicious-document05735.txt.preprocessed.png,plagiarism
suspicious-document05736.txt.preprocessed.png,no_plagiarism
suspicious-document05737.txt.preprocessed.png,no_plagiarism
suspicious-document05738.txt.preprocessed.png,no_plagiarism
suspicious-document05739.txt.preprocessed.png,plagiarism
suspicious-document05740.txt.preprocessed.png,no_plagiarism
suspicious-document05741.txt.preprocessed.png,plagiarism
suspicious-document05742.txt.preprocessed.png,no_plagiarism
suspicious-document05743.txt.preprocessed.png,plagiarism
suspicious-document05744.txt.preprocessed.png,no_plagiarism
suspicious-document05745.txt.preprocessed.png,plagiarism
suspicious-document05746.txt.preprocessed.png,no_plagiarism
suspicious-document05747.txt.preprocessed.png,plagiarism
suspicious-document05748.txt.preprocessed.png,plagiarism
suspicious-document05749.txt.preprocessed.png,no_plagiarism
suspicious-document05750.txt.preprocessed.png,plagiarism
suspicious-document05751.txt.preprocessed.png,plagiarism
suspicious-document05752.txt.preprocessed.png,plagiarism
suspicious-document05753.txt.preprocessed.png,no_plagiarism
suspicious-document05754.txt.preprocessed.png,no_plagiarism
suspicious-document05755.txt.preprocessed.png,no_plagiarism
suspicious-document05756.txt.preprocessed.png,no_plagiarism
suspicious-document05757.txt.preprocessed.png,no_plagiarism
suspicious-document05758.txt.preprocessed.png,plagiarism
suspicious-document05759.txt.preprocessed.png,plagiarism
suspicious-document05760.txt.preprocessed.png,no_plagiarism
suspicious-document05761.txt.preprocessed.png,plagiarism
suspicious-document05762.txt.preprocessed.png,no_plagiarism
suspicious-document05763.txt.preprocessed.png,no_plagiarism
suspicious-document05764.txt.preprocessed.png,plagiarism
suspicious-document05765.txt.preprocessed.png,plagiarism
suspicious-document05766.txt.preprocessed.png,plagiarism
suspicious-document05767.txt.preprocessed.png,plagiarism
suspicious-document05768.txt.preprocessed.png,no_plagiarism
suspicious-document05769.txt.preprocessed.png,plagiarism
suspicious-document05770.txt.preprocessed.png,no_plagiarism
suspicious-document05771.txt.preprocessed.png,no_plagiarism
suspicious-document05772.txt.preprocessed.png,no_plagiarism
suspicious-document05773.txt.preprocessed.png,no_plagiarism
suspicious-document05774.txt.preprocessed.png,plagiarism
suspicious-document05775.txt.preprocessed.png,no_plagiarism
suspicious-document05776.txt.preprocessed.png,no_plagiarism
suspicious-document05777.txt.preprocessed.png,plagiarism
suspicious-document05778.txt.preprocessed.png,plagiarism
suspicious-document05779.txt.preprocessed.png,no_plagiarism
suspicious-document05780.txt.preprocessed.png,plagiarism
suspicious-document05781.txt.preprocessed.png,no_plagiarism
suspicious-document05782.txt.preprocessed.png,plagiarism
suspicious-document05783.txt.preprocessed.png,no_plagiarism
suspicious-document05784.txt.preprocessed.png,no_plagiarism
suspicious-document05785.txt.preprocessed.png,no_plagiarism
suspicious-document05786.txt.preprocessed.png,no_plagiarism
suspicious-document05787.txt.preprocessed.png,plagiarism
suspicious-document05788.txt.preprocessed.png,no_plagiarism
suspicious-document05789.txt.preprocessed.png,no_plagiarism
suspicious-document05790.txt.preprocessed.png,plagiarism
suspicious-document05791.txt.preprocessed.png,no_plagiarism
suspicious-document05792.txt.preprocessed.png,no_plagiarism
suspicious-document05793.txt.preprocessed.png,plagiarism
suspicious-document05794.txt.preprocessed.png,plagiarism
suspicious-document05795.txt.preprocessed.png,no_plagiarism
suspicious-document05796.txt.preprocessed.png,no_plagiarism
suspicious-document05797.txt.preprocessed.png,no_plagiarism
suspicious-document05798.txt.preprocessed.png,no_plagiarism
suspicious-document05799.txt.preprocessed.png,no_plagiarism
suspicious-document05800.txt.preprocessed.png,no_plagiarism
suspicious-document05801.txt.preprocessed.png,plagiarism
suspicious-document05802.txt.preprocessed.png,no_plagiarism
suspicious-document05803.txt.preprocessed.png,no_plagiarism
suspicious-document05804.txt.preprocessed.png,plagiarism
suspicious-document05805.txt.preprocessed.png,no_plagiarism
suspicious-document05806.txt.preprocessed.png,no_plagiarism
suspicious-document05807.txt.preprocessed.png,no_plagiarism
suspicious-document05808.txt.preprocessed.png,plagiarism
suspicious-document05809.txt.preprocessed.png,no_plagiarism
suspicious-document05810.txt.preprocessed.png,no_plagiarism
suspicious-document05811.txt.preprocessed.png,plagiarism
suspicious-document05812.txt.preprocessed.png,plagiarism
suspicious-document05813.txt.preprocessed.png,plagiarism
suspicious-document05814.txt.preprocessed.png,no_plagiarism
suspicious-document05815.txt.preprocessed.png,plagiarism
suspicious-document05816.txt.preprocessed.png,no_plagiarism
suspicious-document05817.txt.preprocessed.png,plagiarism
suspicious-document05818.txt.preprocessed.png,no_plagiarism
suspicious-document05819.txt.preprocessed.png,no_plagiarism
suspicious-document05820.txt.preprocessed.png,no_plagiarism
suspicious-document05821.txt.preprocessed.png,no_plagiarism
suspicious-document05822.txt.preprocessed.png,plagiarism
suspicious-document05823.txt.preprocessed.png,plagiarism
suspicious-document05824.txt.preprocessed.png,plagiarism
suspicious-document05825.txt.preprocessed.png,plagiarism
suspicious-document05826.txt.preprocessed.png,no_plagiarism
suspicious-document05827.txt.preprocessed.png,no_plagiarism
suspicious-document05828.txt.preprocessed.png,no_plagiarism
suspicious-document05829.txt.preprocessed.png,no_plagiarism
suspicious-document05830.txt.preprocessed.png,plagiarism
suspicious-document05831.txt.preprocessed.png,no_plagiarism
suspicious-document05832.txt.preprocessed.png,plagiarism
suspicious-document05833.txt.preprocessed.png,plagiarism
suspicious-document05834.txt.preprocessed.png,plagiarism
suspicious-document05835.txt.preprocessed.png,no_plagiarism
suspicious-document05836.txt.preprocessed.png,no_plagiarism
suspicious-document05837.txt.preprocessed.png,no_plagiarism
suspicious-document05838.txt.preprocessed.png,no_plagiarism
suspicious-document05839.txt.preprocessed.png,no_plagiarism
suspicious-document05840.txt.preprocessed.png,no_plagiarism
suspicious-document05841.txt.preprocessed.png,no_plagiarism
suspicious-document05842.txt.preprocessed.png,no_plagiarism
suspicious-document05843.txt.preprocessed.png,no_plagiarism
suspicious-document05844.txt.preprocessed.png,no_plagiarism
suspicious-document05845.txt.preprocessed.png,plagiarism
suspicious-document05846.txt.preprocessed.png,no_plagiarism
suspicious-document05847.txt.preprocessed.png,plagiarism
suspicious-document05848.txt.preprocessed.png,no_plagiarism
suspicious-document05849.txt.preprocessed.png,no_plagiarism
suspicious-document05850.txt.preprocessed.png,plagiarism
suspicious-document05851.txt.preprocessed.png,no_plagiarism
suspicious-document05852.txt.preprocessed.png,no_plagiarism
suspicious-document05853.txt.preprocessed.png,no_plagiarism
suspicious-document05854.txt.preprocessed.png,plagiarism
suspicious-document05855.txt.preprocessed.png,plagiarism
suspicious-document05856.txt.preprocessed.png,plagiarism
suspicious-document05857.txt.preprocessed.png,plagiarism
suspicious-document05858.txt.preprocessed.png,no_plagiarism
suspicious-document05859.txt.preprocessed.png,no_plagiarism
suspicious-document05860.txt.preprocessed.png,no_plagiarism
suspicious-document05861.txt.preprocessed.png,plagiarism
suspicious-document05862.txt.preprocessed.png,no_plagiarism
suspicious-document05863.txt.preprocessed.png,plagiarism
suspicious-document05864.txt.preprocessed.png,no_plagiarism
suspicious-document05865.txt.preprocessed.png,plagiarism
suspicious-document05866.txt.preprocessed.png,no_plagiarism
suspicious-document05867.txt.preprocessed.png,plagiarism
suspicious-document05868.txt.preprocessed.png,plagiarism
suspicious-document05869.txt.preprocessed.png,no_plagiarism
suspicious-document05870.txt.preprocessed.png,no_plagiarism
suspicious-document05871.txt.preprocessed.png,plagiarism
suspicious-document05872.txt.preprocessed.png,no_plagiarism
suspicious-document05873.txt.preprocessed.png,no_plagiarism
suspicious-document05874.txt.preprocessed.png,no_plagiarism
suspicious-document05875.txt.preprocessed.png,no_plagiarism
suspicious-document05876.txt.preprocessed.png,no_plagiarism
suspicious-document05877.txt.preprocessed.png,no_plagiarism
suspicious-document05878.txt.preprocessed.png,plagiarism
suspicious-document05879.txt.preprocessed.png,no_plagiarism
suspicious-document05880.txt.preprocessed.png,no_plagiarism
suspicious-document05881.txt.preprocessed.png,plagiarism
suspicious-document05882.txt.preprocessed.png,no_plagiarism
suspicious-document05883.txt.preprocessed.png,no_plagiarism
suspicious-document05884.txt.preprocessed.png,no_plagiarism
suspicious-document05885.txt.preprocessed.png,no_plagiarism
suspicious-document05886.txt.preprocessed.png,plagiarism
suspicious-document05887.txt.preprocessed.png,no_plagiarism
suspicious-document05888.txt.preprocessed.png,no_plagiarism
suspicious-document05889.txt.preprocessed.png,plagiarism
suspicious-document05890.txt.preprocessed.png,plagiarism
suspicious-document05891.txt.preprocessed.png,no_plagiarism
suspicious-document05892.txt.preprocessed.png,plagiarism
suspicious-document05893.txt.preprocessed.png,no_plagiarism
suspicious-document05894.txt.preprocessed.png,no_plagiarism
suspicious-document05895.txt.preprocessed.png,no_plagiarism
suspicious-document05896.txt.preprocessed.png,no_plagiarism
suspicious-document05897.txt.preprocessed.png,no_plagiarism
suspicious-document05898.txt.preprocessed.png,no_plagiarism
suspicious-document05899.txt.preprocessed.png,no_plagiarism
suspicious-document05900.txt.preprocessed.png,plagiarism
suspicious-document05901.txt.preprocessed.png,no_plagiarism
suspicious-document05902.txt.preprocessed.png,plagiarism
suspicious-document05903.txt.preprocessed.png,no_plagiarism
suspicious-document05904.txt.preprocessed.png,no_plagiarism
suspicious-document05905.txt.preprocessed.png,no_plagiarism
suspicious-document05906.txt.preprocessed.png,no_plagiarism
suspicious-document05907.txt.preprocessed.png,no_plagiarism
suspicious-document05908.txt.preprocessed.png,no_plagiarism
suspicious-document05909.txt.preprocessed.png,plagiarism
suspicious-document05910.txt.preprocessed.png,no_plagiarism
suspicious-document05911.txt.preprocessed.png,plagiarism
suspicious-document05912.txt.preprocessed.png,plagiarism
suspicious-document05913.txt.preprocessed.png,no_plagiarism
suspicious-document05914.txt.preprocessed.png,no_plagiarism
suspicious-document05915.txt.preprocessed.png,no_plagiarism
suspicious-document05916.txt.preprocessed.png,no_plagiarism
suspicious-document05917.txt.preprocessed.png,plagiarism
suspicious-document05918.txt.preprocessed.png,no_plagiarism
suspicious-document05919.txt.preprocessed.png,no_plagiarism
suspicious-document05920.txt.preprocessed.png,no_plagiarism
suspicious-document05921.txt.preprocessed.png,no_plagiarism
suspicious-document05922.txt.preprocessed.png,no_plagiarism
suspicious-document05923.txt.preprocessed.png,no_plagiarism
suspicious-document05924.txt.preprocessed.png,no_plagiarism
suspicious-document05925.txt.preprocessed.png,no_plagiarism
suspicious-document05926.txt.preprocessed.png,plagiarism
suspicious-document05927.txt.preprocessed.png,no_plagiarism
suspicious-document05928.txt.preprocessed.png,no_plagiarism
suspicious-document05929.txt.preprocessed.png,plagiarism
suspicious-document05930.txt.preprocessed.png,plagiarism
suspicious-document05931.txt.preprocessed.png,plagiarism
suspicious-document05932.txt.preprocessed.png,no_plagiarism
suspicious-document05933.txt.preprocessed.png,plagiarism
suspicious-document05934.txt.preprocessed.png,plagiarism
suspicious-document05935.txt.preprocessed.png,plagiarism
suspicious-document05936.txt.preprocessed.png,no_plagiarism
suspicious-document05937.txt.preprocessed.png,no_plagiarism
suspicious-document05938.txt.preprocessed.png,no_plagiarism
suspicious-document05939.txt.preprocessed.png,no_plagiarism
suspicious-document05940.txt.preprocessed.png,no_plagiarism
suspicious-document05941.txt.preprocessed.png,no_plagiarism
suspicious-document05942.txt.preprocessed.png,no_plagiarism
suspicious-document05943.txt.preprocessed.png,no_plagiarism
suspicious-document05944.txt.preprocessed.png,plagiarism
suspicious-document05945.txt.preprocessed.png,no_plagiarism
suspicious-document05946.txt.preprocessed.png,no_plagiarism
suspicious-document05947.txt.preprocessed.png,no_plagiarism
suspicious-document05948.txt.preprocessed.png,no_plagiarism
suspicious-document05949.txt.preprocessed.png,no_plagiarism
suspicious-document05950.txt.preprocessed.png,no_plagiarism
suspicious-document05951.txt.preprocessed.png,no_plagiarism
suspicious-document05952.txt.preprocessed.png,no_plagiarism
suspicious-document05953.txt.preprocessed.png,plagiarism
suspicious-document05954.txt.preprocessed.png,plagiarism
suspicious-document05955.txt.preprocessed.png,no_plagiarism
suspicious-document05956.txt.preprocessed.png,no_plagiarism
suspicious-document05957.txt.preprocessed.png,plagiarism
suspicious-document05958.txt.preprocessed.png,plagiarism
suspicious-document05959.txt.preprocessed.png,no_plagiarism
suspicious-document05960.txt.preprocessed.png,no_plagiarism
suspicious-document05961.txt.preprocessed.png,plagiarism
suspicious-document05962.txt.preprocessed.png,plagiarism
suspicious-document05963.txt.preprocessed.png,no_plagiarism
suspicious-document05964.txt.preprocessed.png,no_plagiarism
suspicious-document05965.txt.preprocessed.png,no_plagiarism
suspicious-document05966.txt.preprocessed.png,no_plagiarism
suspicious-document05967.txt.preprocessed.png,no_plagiarism
suspicious-document05968.txt.preprocessed.png,plagiarism
suspicious-document05969.txt.preprocessed.png,no_plagiarism
suspicious-document05970.txt.preprocessed.png,no_plagiarism
suspicious-document05971.txt.preprocessed.png,no_plagiarism
suspicious-document05972.txt.preprocessed.png,plagiarism
suspicious-document05973.txt.preprocessed.png,plagiarism
suspicious-document05974.txt.preprocessed.png,plagiarism
suspicious-document05975.txt.preprocessed.png,plagiarism
suspicious-document05976.txt.preprocessed.png,plagiarism
suspicious-document05977.txt.preprocessed.png,no_plagiarism
suspicious-document05978.txt.preprocessed.png,no_plagiarism
suspicious-document05979.txt.preprocessed.png,plagiarism
suspicious-document05980.txt.preprocessed.png,plagiarism
suspicious-document05981.txt.preprocessed.png,plagiarism
suspicious-document05982.txt.preprocessed.png,no_plagiarism
suspicious-document05983.txt.preprocessed.png,plagiarism
suspicious-document05984.txt.preprocessed.png,plagiarism
suspicious-document05985.txt.preprocessed.png,no_plagiarism
suspicious-document05986.txt.preprocessed.png,no_plagiarism
suspicious-document05987.txt.preprocessed.png,plagiarism
suspicious-document05988.txt.preprocessed.png,plagiarism
suspicious-document05989.txt.preprocessed.png,no_plagiarism
suspicious-document05990.txt.preprocessed.png,no_plagiarism
suspicious-document05991.txt.preprocessed.png,no_plagiarism
suspicious-document05992.txt.preprocessed.png,no_plagiarism
suspicious-document05993.txt.preprocessed.png,no_plagiarism
suspicious-document05994.txt.preprocessed.png,no_plagiarism
suspicious-document05995.txt.preprocessed.png,no_plagiarism
suspicious-document05996.txt.preprocessed.png,no_plagiarism
suspicious-document05997.txt.preprocessed.png,plagiarism
suspicious-document05998.txt.preprocessed.png,no_plagiarism
suspicious-document05999.txt.preprocessed.png,no_plagiarism
suspicious-document06000.txt.preprocessed.png,no_plagiarism
suspicious-document06001.txt.preprocessed.png,no_plagiarism
suspicious-document06002.txt.preprocessed.png,no_plagiarism
suspicious-document06003.txt.preprocessed.png,plagiarism
suspicious-document06004.txt.preprocessed.png,no_plagiarism
suspicious-document06005.txt.preprocessed.png,no_plagiarism
suspicious-document06006.txt.preprocessed.png,plagiarism
suspicious-document06007.txt.preprocessed.png,no_plagiarism
suspicious-document06008.txt.preprocessed.png,no_plagiarism
suspicious-document06009.txt.preprocessed.png,no_plagiarism
suspicious-document06010.txt.preprocessed.png,no_plagiarism
suspicious-document06011.txt.preprocessed.png,plagiarism
suspicious-document06012.txt.preprocessed.png,no_plagiarism
suspicious-document06013.txt.preprocessed.png,plagiarism
suspicious-document06014.txt.preprocessed.png,plagiarism
suspicious-document06015.txt.preprocessed.png,plagiarism
suspicious-document06016.txt.preprocessed.png,plagiarism
suspicious-document06017.txt.preprocessed.png,no_plagiarism
suspicious-document06018.txt.preprocessed.png,no_plagiarism
suspicious-document06019.txt.preprocessed.png,plagiarism
suspicious-document06020.txt.preprocessed.png,no_plagiarism
suspicious-document06021.txt.preprocessed.png,no_plagiarism
suspicious-document06022.txt.preprocessed.png,plagiarism
suspicious-document06023.txt.preprocessed.png,no_plagiarism
suspicious-document06024.txt.preprocessed.png,no_plagiarism
suspicious-document06025.txt.preprocessed.png,plagiarism
suspicious-document06026.txt.preprocessed.png,no_plagiarism
suspicious-document06027.txt.preprocessed.png,no_plagiarism
suspicious-document06028.txt.preprocessed.png,no_plagiarism
suspicious-document06029.txt.preprocessed.png,no_plagiarism
suspicious-document06030.txt.preprocessed.png,no_plagiarism
suspicious-document06031.txt.preprocessed.png,no_plagiarism
suspicious-document06032.txt.preprocessed.png,no_plagiarism
suspicious-document06033.txt.preprocessed.png,plagiarism
suspicious-document06034.txt.preprocessed.png,no_plagiarism
suspicious-document06035.txt.preprocessed.png,no_plagiarism
suspicious-document06036.txt.preprocessed.png,plagiarism
suspicious-document06037.txt.preprocessed.png,no_plagiarism
suspicious-document06038.txt.preprocessed.png,no_plagiarism
suspicious-document06039.txt.preprocessed.png,plagiarism
suspicious-document06040.txt.preprocessed.png,no_plagiarism
suspicious-document06041.txt.preprocessed.png,no_plagiarism
suspicious-document06042.txt.preprocessed.png,plagiarism
suspicious-document06043.txt.preprocessed.png,no_plagiarism
suspicious-document06044.txt.preprocessed.png,no_plagiarism
suspicious-document06045.txt.preprocessed.png,no_plagiarism
suspicious-document06046.txt.preprocessed.png,plagiarism
suspicious-document06047.txt.preprocessed.png,plagiarism
suspicious-document06048.txt.preprocessed.png,plagiarism
suspicious-document06049.txt.preprocessed.png,no_plagiarism
suspicious-document06050.txt.preprocessed.png,no_plagiarism
suspicious-document06051.txt.preprocessed.png,plagiarism
suspicious-document06052.txt.preprocessed.png,no_plagiarism
suspicious-document06053.txt.preprocessed.png,no_plagiarism
suspicious-document06054.txt.preprocessed.png,no_plagiarism
suspicious-document06055.txt.preprocessed.png,plagiarism
suspicious-document06056.txt.preprocessed.png,no_plagiarism
suspicious-document06057.txt.preprocessed.png,plagiarism
suspicious-document06058.txt.preprocessed.png,no_plagiarism
suspicious-document06059.txt.preprocessed.png,no_plagiarism
suspicious-document06060.txt.preprocessed.png,plagiarism
suspicious-document06061.txt.preprocessed.png,no_plagiarism
suspicious-document06062.txt.preprocessed.png,no_plagiarism
suspicious-document06063.txt.preprocessed.png,plagiarism
suspicious-document06064.txt.preprocessed.png,plagiarism
suspicious-document06065.txt.preprocessed.png,plagiarism
suspicious-document06066.txt.preprocessed.png,no_plagiarism
suspicious-document06067.txt.preprocessed.png,no_plagiarism
suspicious-document06068.txt.preprocessed.png,no_plagiarism
suspicious-document06069.txt.preprocessed.png,plagiarism
suspicious-document06070.txt.preprocessed.png,no_plagiarism
suspicious-document06071.txt.preprocessed.png,no_plagiarism
suspicious-document06072.txt.preprocessed.png,no_plagiarism
suspicious-document06073.txt.preprocessed.png,no_plagiarism
suspicious-document06074.txt.preprocessed.png,plagiarism
suspicious-document06075.txt.preprocessed.png,plagiarism
suspicious-document06076.txt.preprocessed.png,no_plagiarism
suspicious-document06077.txt.preprocessed.png,no_plagiarism
suspicious-document06078.txt.preprocessed.png,plagiarism
suspicious-document06079.txt.preprocessed.png,no_plagiarism
suspicious-document06080.txt.preprocessed.png,no_plagiarism
suspicious-document06081.txt.preprocessed.png,no_plagiarism
suspicious-document06082.txt.preprocessed.png,plagiarism
suspicious-document06083.txt.preprocessed.png,plagiarism
suspicious-document06084.txt.preprocessed.png,plagiarism
suspicious-document06085.txt.preprocessed.png,no_plagiarism
suspicious-document06086.txt.preprocessed.png,plagiarism
suspicious-document06087.txt.preprocessed.png,no_plagiarism
suspicious-document06088.txt.preprocessed.png,no_plagiarism
suspicious-document06089.txt.preprocessed.png,no_plagiarism
suspicious-document06090.txt.preprocessed.png,no_plagiarism
suspicious-document06091.txt.preprocessed.png,no_plagiarism
suspicious-document06092.txt.preprocessed.png,no_plagiarism
suspicious-document06093.txt.preprocessed.png,plagiarism
suspicious-document06094.txt.preprocessed.png,no_plagiarism
suspicious-document06095.txt.preprocessed.png,plagiarism
suspicious-document06096.txt.preprocessed.png,no_plagiarism
suspicious-document06097.txt.preprocessed.png,no_plagiarism
suspicious-document06098.txt.preprocessed.png,no_plagiarism
suspicious-document06099.txt.preprocessed.png,no_plagiarism
suspicious-document06100.txt.preprocessed.png,no_plagiarism
suspicious-document06101.txt.preprocessed.png,no_plagiarism
suspicious-document06102.txt.preprocessed.png,plagiarism
suspicious-document06103.txt.preprocessed.png,no_plagiarism
suspicious-document06104.txt.preprocessed.png,plagiarism
suspicious-document06105.txt.preprocessed.png,no_plagiarism
